CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentDelays,Churn
CUST-10242,Female,0,40,Month-to-month,Yes,Mailed check,No,Yes,Yes,47.93,1923.98,2,1,No
CUST-10243,Male,0,38,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,90.7,3411.64,0,3,No
CUST-10244,Male,0,48,Month-to-month,No,Bank transfer (automatic),No,No,Yes,80.96,3838.82,2,1,No
CUST-10245,Female,0,55,Two year,Yes,Credit card (automatic),Fiber optic,No,No,98.61,5265.6,3,2,No
CUST-10246,Male,0,55,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,82.93,4622.86,1,0,No
CUST-10247,Male,0,51,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,35.03,1779.2,3,0,No
CUST-10248,Male,0,60,Month-to-month,No,Bank transfer (automatic),No,Yes,No,85.62,5117.18,0,1,No
CUST-10249,Male,0,8,One year,No,Electronic check,Fiber optic,No,Yes,57.6,363.21,1,1,No
CUST-10250,Female,0,68,One year,Yes,Mailed check,Fiber optic,Yes,No,64.8,4374.39,0,1,No
CUST-10251,Male,0,72,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,110.87,7944.06,0,0,No
CUST-10252,Female,0,9,Month-to-month,Yes,Mailed check,No,No,No,54.43,450.13,0,2,Yes
CUST-10253,Male,0,2,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,79.75,176.14,2,1,No
CUST-10254,Male,1,70,One year,No,Electronic check,DSL,No,No,54.78,3840.71,2,1,No
CUST-10255,Male,0,59,Month-to-month,No,Credit card (automatic),DSL,No,Yes,27.77,,3,0,No
CUST-10256,Male,0,19,Two year,Yes,Electronic check,DSL,No,Yes,63.83,1147.88,1,0,No
CUST-10257,Female,1,28,One year,Yes,Bank transfer (automatic),DSL,Yes,No,78.25,2126.02,3,0,No
CUST-10258,Female,0,72,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,59.2,4352.93,1,0,No
CUST-10259,Male,0,14,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,57.51,879.78,1,1,Yes
CUST-10260,Male,0,24,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,100.7,2374.19,2,0,No
CUST-10261,Female,0,44,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,21.23,835.29,1,0,No
CUST-10262,Male,0,56,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,47.96,2692.16,1,2,Yes
CUST-10263,Male,0,51,One year,No,Bank transfer (automatic),DSL,Yes,No,99.83,5093.68,2,1,No
CUST-10264,Male,0,32,Month-to-month,No,Mailed check,DSL,Yes,Yes,110.76,3560.17,0,2,No
CUST-10265,Female,1,50,One year,No,Mailed check,DSL,No,No,59.69,3021.57,1,1,No
CUST-10266,Female,0,41,Month-to-month,No,Credit card (automatic),DSL,No,Yes,107.57,4432.96,0,0,Yes
CUST-10267,Female,0,66,One year,Yes,Electronic check,No,No,Yes,38.24,,1,1,No
CUST-10268,Male,0,25,Month-to-month,No,Electronic check,Fiber optic,No,Yes,40.5,1027.2,3,3,Yes
CUST-10269,Male,0,61,Month-to-month,Yes,Mailed check,DSL,No,Yes,103.29,6343.38,1,1,Yes
CUST-10270,Female,0,66,Two year,No,Electronic check,Fiber optic,Yes,No,109.03,7159.78,1,0,Yes
CUST-10271,Female,0,42,One year,Yes,Credit card (automatic),DSL,Yes,Yes,40.64,1721.88,0,2,No
CUST-10272,Female,0,65,Month-to-month,Yes,,Fiber optic,Yes,Yes,24.21,1546.01,3,4,Yes
CUST-10273,Female,0,36,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,27.33,1083.69,0,0,Yes
CUST-10274,Male,0,9,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,44.52,334.34,0,2,Yes
CUST-10275,Female,0,36,Month-to-month,Yes,Mailed check,DSL,Yes,No,94.78,3469.88,4,0,No
CUST-10276,Male,0,38,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,69.5,2557.46,2,0,No
CUST-10277,Female,0,33,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,64.04,2202.97,1,0,No
CUST-10278,Male,0,42,One year,No,Mailed check,No,Yes,Yes,76.96,3175.24,1,1,No
CUST-10279,Female,0,61,Month-to-month,No,Bank transfer (automatic),No,Yes,No,107.72,6580.4,2,3,Yes
CUST-10280,Female,0,46,Month-to-month,Yes,Mailed check,DSL,No,No,27.34,1176.18,2,2,No
CUST-10281,Female,1,61,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,88.07,5304.77,4,0,No
CUST-10282,Female,1,18,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,111.39,2049.91,2,2,Yes
CUST-10283,Male,0,70,Month-to-month,Yes,Mailed check,No,No,Yes,39.69,2829.71,0,2,No
CUST-10284,Female,1,15,Month-to-month,No,Credit card (automatic),DSL,No,Yes,102.45,,1,0,No
CUST-10285,Male,0,48,Month-to-month,Yes,Electronic check,Fiber optic,No,No,88.4,4280.25,1,0,Yes
CUST-10286,Male,1,72,Month-to-month,No,Credit card (automatic),DSL,No,Yes,19.7,1470.64,4,0,No
CUST-10287,Male,0,13,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,41.53,505.68,3,0,Yes
CUST-10288,Male,1,43,One year,No,Credit card (automatic),Fiber optic,No,No,79.14,3333.07,1,0,Yes
CUST-10289,Female,1,60,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,68.74,4123.71,3,1,No
CUST-10290,Male,0,57,Month-to-month,Yes,Electronic check,No,No,Yes,71.31,4035.81,0,2,Yes
CUST-10291,Male,1,71,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,41.56,2970.19,1,1,No
CUST-10292,Male,0,17,One year,Yes,Mailed check,Fiber optic,No,No,86.09,1490.93,2,1,Yes
CUST-10293,Female,0,50,Month-to-month,No,Mailed check,DSL,No,Yes,45.03,2217.42,3,2,No
CUST-10294,Female,0,32,One year,Yes,Electronic check,Fiber optic,Yes,Yes,57.39,1871.69,5,3,Yes
CUST-10295,Female,0,22,Two year,No,Credit card (automatic),Fiber optic,Yes,No,55.33,1249.97,2,1,No
CUST-10296,Female,0,55,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,85.79,4754.62,1,0,Yes
CUST-10297,Male,0,57,Month-to-month,No,Mailed check,No,Yes,No,27.32,1536.85,1,2,Yes
CUST-10298,Male,1,13,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,38.91,544.83,2,0,No
CUST-10299,Female,0,47,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,38.4,1830.8,2,1,No
CUST-10300,Male,0,62,One year,Yes,Credit card (automatic),No,Yes,Yes,29.15,1839.31,0,0,No
CUST-10301,Male,1,54,Two year,No,Credit card (automatic),No,No,Yes,39.11,2195.83,1,0,No
CUST-10302,Male,1,29,Month-to-month,No,Credit card (automatic),No,Yes,No,79.26,2314.93,4,1,No
CUST-10303,Female,1,22,Two year,Yes,Mailed check,DSL,No,Yes,91.83,1989.91,1,1,No
CUST-10304,Female,0,65,Month-to-month,No,Bank transfer (automatic),No,Yes,No,84.61,5444.13,3,2,Yes
CUST-10305,Male,1,29,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,66.01,1970.69,2,0,No
CUST-10306,Female,0,48,Two year,Yes,Mailed check,No,No,No,23.52,1146.83,1,1,No
CUST-10307,Female,0,5,Two year,Yes,Electronic check,Fiber optic,No,Yes,114.63,656.65,2,1,Yes
CUST-10308,Female,0,35,Month-to-month,Yes,Credit card (automatic),No,No,Yes,35.14,,1,1,Yes
CUST-10309,Female,0,71,Month-to-month,Yes,Mailed check,DSL,Yes,No,85.43,6111.06,0,1,No
CUST-10310,Female,0,46,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,110.0,5046.94,2,2,Yes
CUST-10311,Male,0,35,Month-to-month,Yes,Bank transfer (automatic),No,No,No,88.38,3075.62,2,2,No
CUST-10312,Female,0,45,Month-to-month,No,Mailed check,No,Yes,Yes,40.16,1768.96,3,1,Yes
CUST-10313,Male,0,13,Two year,Yes,Electronic check,DSL,Yes,No,49.99,694.85,0,2,No
CUST-10314,Male,0,10,One year,Yes,Credit card (automatic),No,No,No,21.29,243.58,2,0,Yes
CUST-10315,Female,0,66,One year,No,Bank transfer (automatic),DSL,Yes,Yes,79.83,5211.66,1,0,No
CUST-10316,Male,0,70,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,79.86,5598.45,0,2,No
CUST-10317,Male,0,72,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,91.16,6598.83,0,0,No
CUST-10318,Male,0,25,One year,Yes,Electronic check,DSL,Yes,No,19.36,492.9,2,1,No
CUST-10319,Female,0,44,One year,No,Credit card (automatic),DSL,No,No,100.44,4474.75,1,1,No
CUST-10320,Female,1,60,Month-to-month,No,Bank transfer (automatic),No,No,No,92.49,5534.9,1,1,Yes
CUST-10321,Male,0,47,One year,Yes,Electronic check,Fiber optic,Yes,Yes,32.41,1410.55,3,2,No
CUST-10322,Female,0,40,Month-to-month,Yes,Mailed check,DSL,No,Yes,53.19,2136.94,2,1,Yes
CUST-10323,Female,0,7,Two year,Yes,Electronic check,Fiber optic,No,Yes,82.42,585.97,2,0,No
CUST-10324,Female,0,46,Two year,No,Mailed check,No,No,No,68.08,3147.24,2,1,No
CUST-10325,Female,1,23,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,29.82,741.21,0,1,No
CUST-10326,Male,0,46,One year,No,Credit card (automatic),DSL,Yes,No,27.03,1145.76,1,0,No
CUST-10327,Male,0,13,Month-to-month,No,Bank transfer (automatic),,Yes,No,96.79,1246.35,3,0,Yes
CUST-10328,Female,0,21,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,33.92,666.19,2,2,Yes
CUST-10329,Female,0,1,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,35.55,35.55,2,1,Yes
CUST-10330,Male,0,19,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,101.76,1929.83,0,1,Yes
CUST-10331,Male,0,60,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,79.77,4821.29,3,0,Yes
CUST-10332,Female,0,33,One year,Yes,Electronic check,Fiber optic,Yes,No,79.02,2622.71,2,1,Yes
CUST-10333,Male,0,4,Month-to-month,No,Credit card (automatic),DSL,No,Yes,66.42,231.3,3,1,Yes
CUST-10334,Female,0,3,Two year,Yes,Credit card (automatic),No,Yes,No,75.43,219.02,0,1,Yes
CUST-10335,Female,1,52,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,78.73,4140.45,4,0,No
CUST-10336,Male,1,28,Two year,No,Credit card (automatic),Fiber optic,No,No,115.52,3268.72,0,1,No
CUST-10337,Male,0,70,One year,Yes,Electronic check,No,No,Yes,40.66,2818.56,1,1,No
CUST-10338,Female,0,70,Month-to-month,No,Bank transfer (automatic),No,No,Yes,39.81,2755.83,0,1,Yes
CUST-10339,Female,0,55,Month-to-month,No,Electronic check,Fiber optic,No,No,24.0,1234.18,4,1,Yes
CUST-10340,Male,0,57,One year,Yes,Electronic check,DSL,Yes,No,84.4,4789.33,1,1,No
CUST-10341,Female,0,16,One year,No,Bank transfer (automatic),No,No,Yes,73.43,1088.09,0,1,No
CUST-10342,Male,1,24,One year,Yes,Electronic check,Fiber optic,No,Yes,29.43,809.67,1,2,No
CUST-10343,Female,1,69,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,54.89,3744.65,1,1,No
CUST-10344,Male,0,41,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,36.21,1540.06,5,1,Yes
CUST-10345,Male,0,47,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,51.56,2514.23,2,0,No
CUST-10346,Male,0,69,Month-to-month,No,Bank transfer (automatic),No,Yes,No,113.85,7866.46,2,0,Yes
CUST-10347,Female,0,31,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,86.92,2689.52,3,1,No
CUST-10348,Female,0,30,Month-to-month,No,Credit card (automatic),No,No,No,19.01,504.18,1,0,Yes
CUST-10349,Male,0,18,One year,No,Bank transfer (automatic),No,No,No,43.63,760.11,3,1,Yes
CUST-10350,Female,0,44,One year,Yes,Electronic check,No,Yes,No,19.29,928.96,1,0,No
CUST-10351,Male,0,27,Month-to-month,No,Electronic check,Fiber optic,No,Yes,90.09,2449.99,1,3,Yes
CUST-10352,Male,0,26,Month-to-month,Yes,Mailed check,No,Yes,No,65.43,1702.6,1,0,Yes
CUST-10353,Female,1,60,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,118.15,7154.61,1,1,Yes
CUST-10354,Female,0,18,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,91.98,1690.45,2,0,Yes
CUST-10355,Male,0,56,Month-to-month,Yes,Mailed check,No,No,No,70.3,3929.41,3,0,No
CUST-10356,Female,0,31,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,99.12,3083.53,1,1,Yes
CUST-10357,Female,0,59,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,89.08,5217.32,3,1,Yes
CUST-10358,Male,0,2,Month-to-month,No,Electronic check,DSL,No,No,42.75,57.45,1,1,No
CUST-10359,Male,0,39,Two year,Yes,Electronic check,DSL,No,No,71.54,2779.75,2,0,No
CUST-10360,Female,1,61,Month-to-month,No,Mailed check,Fiber optic,No,No,74.13,4549.8,0,2,No
CUST-10361,Male,0,63,One year,No,Mailed check,Fiber optic,No,No,63.6,,0,0,No
CUST-10362,Male,1,18,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,36.26,656.49,1,1,Yes
CUST-10363,Female,0,17,Month-to-month,No,Electronic check,No,No,Yes,40.7,672.41,2,3,Yes
CUST-10364,Male,0,39,Two year,Yes,Mailed check,DSL,Yes,No,46.5,1768.45,2,0,No
CUST-10365,Male,0,71,One year,Yes,Credit card (automatic),No,No,No,19.28,1349.66,2,1,No
CUST-10366,Female,0,54,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,110.4,5845.53,0,0,No
CUST-10367,Female,0,35,One year,Yes,Credit card (automatic),Fiber optic,No,No,87.2,3014.12,0,0,No
CUST-10368,Male,0,11,Two year,No,Credit card (automatic),Fiber optic,Yes,Yes,87.56,908.19,0,0,No
CUST-10369,Male,0,61,Month-to-month,No,Electronic check,Fiber optic,No,Yes,75.77,4607.97,1,0,No
CUST-10370,Female,1,44,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,87.53,3737.33,4,0,Yes
CUST-10371,Female,1,68,Two year,Yes,Mailed check,DSL,Yes,Yes,116.93,7960.78,2,3,Yes
CUST-10372,Female,1,25,Month-to-month,No,Credit card (automatic),No,Yes,Yes,56.96,1469.47,1,2,Yes
CUST-10373,Female,0,48,One year,No,,Fiber optic,Yes,Yes,89.86,4307.42,1,1,No
CUST-10374,Male,0,32,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,54.38,1765.1,2,0,No
CUST-10375,Female,0,4,One year,No,Bank transfer (automatic),Fiber optic,No,No,104.11,390.8,1,0,Yes
CUST-10376,Female,0,38,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,104.48,3892.51,0,0,Yes
CUST-10377,Male,0,63,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,108.93,6862.67,1,0,Yes
CUST-10378,Female,0,47,One year,No,Bank transfer (automatic),No,No,No,18.8,917.62,1,1,No
CUST-10379,Male,0,1,Month-to-month,Yes,,DSL,No,No,48.22,48.22,0,1,Yes
CUST-10380,Female,0,3,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,31.71,71.87,2,1,Yes
CUST-10381,Female,1,62,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,63.88,3948.2,2,0,Yes
CUST-10382,Female,0,64,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,68.04,4497.13,0,2,No
CUST-10383,Male,0,17,Two year,Yes,Mailed check,DSL,No,No,43.97,758.66,1,0,No
CUST-10384,Male,0,62,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,90.96,5544.24,0,2,No
CUST-10385,Female,1,35,Two year,No,Electronic check,No,No,No,45.36,1479.96,3,1,No
CUST-10386,Male,0,13,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,104.07,1389.43,2,2,Yes
CUST-10387,Male,0,35,One year,No,Credit card (automatic),Fiber optic,No,Yes,36.1,,3,1,No
CUST-10388,Male,0,43,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,55.16,2357.83,0,0,No
CUST-10389,Male,0,2,One year,Yes,Mailed check,Fiber optic,Yes,Yes,80.78,144.52,3,0,No
CUST-10390,Male,0,56,One year,No,Electronic check,Fiber optic,No,No,79.09,4450.58,1,1,No
CUST-10391,Male,0,51,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,26.09,1290.68,1,0,No
CUST-10392,Female,0,54,Two year,No,Bank transfer (automatic),DSL,No,No,103.3,5450.99,1,1,No
CUST-10393,Female,0,16,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,78.36,1305.62,1,2,Yes
CUST-10394,Male,0,18,One year,Yes,Bank transfer (automatic),No,Yes,No,105.67,1871.4,0,0,No
CUST-10395,Female,1,7,Two year,No,Credit card (automatic),DSL,Yes,Yes,105.45,790.66,0,1,No
CUST-10396,Female,0,45,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,73.11,3251.9,1,1,No
CUST-10397,Female,0,36,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,109.78,3958.17,2,1,Yes
CUST-10398,Female,0,41,Month-to-month,Yes,Bank transfer (automatic),No,No,No,103.51,4286.65,1,0,Yes
CUST-10399,Male,0,42,Month-to-month,No,Electronic check,No,No,Yes,114.54,4864.2,0,0,No
CUST-10400,Female,0,7,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,103.73,737.76,1,0,Yes
CUST-10401,Female,0,15,Month-to-month,No,Mailed check,DSL,No,Yes,100.78,1520.86,1,4,Yes
CUST-10402,Male,0,60,One year,Yes,Mailed check,No,Yes,Yes,65.42,3956.19,1,0,No
CUST-10403,Male,0,40,Month-to-month,No,Mailed check,No,Yes,Yes,39.56,1605.61,0,1,No
CUST-10404,Female,0,37,One year,Yes,Electronic check,Fiber optic,Yes,No,109.78,3997.3,1,1,No
CUST-10405,Female,0,66,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,90.87,5933.82,2,2,Yes
CUST-10406,Female,1,55,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,46.57,2455.9,2,4,Yes
CUST-10407,Female,0,56,One year,No,Credit card (automatic),Fiber optic,No,Yes,52.52,2979.45,1,0,No
CUST-10408,Female,0,44,Month-to-month,Yes,Mailed check,DSL,No,No,87.2,3817.01,3,0,Yes
CUST-10409,Female,0,57,Two year,No,Mailed check,DSL,No,No,66.27,3818.4,1,0,No
CUST-10410,Male,0,6,Month-to-month,Yes,Electronic check,DSL,Yes,No,26.44,178.83,1,0,Yes
CUST-10411,Female,0,32,One year,No,,Fiber optic,Yes,No,32.47,988.92,0,0,No
CUST-10412,Female,0,18,Month-to-month,No,Electronic check,DSL,Yes,No,93.19,1671.41,3,1,No
CUST-10413,Male,1,68,Month-to-month,No,Mailed check,Fiber optic,No,No,51.27,3463.62,4,0,No
CUST-10414,Male,0,7,One year,No,Bank transfer (automatic),DSL,No,Yes,69.27,454.43,2,1,No
CUST-10415,Male,0,8,Two year,No,Bank transfer (automatic),No,No,Yes,95.3,808.16,0,0,Yes
CUST-10416,Male,0,64,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,93.74,6124.9,0,0,No
CUST-10417,Female,1,7,Month-to-month,No,Mailed check,No,Yes,Yes,35.04,301.09,1,0,No
CUST-10418,Female,0,41,Month-to-month,No,Electronic check,Fiber optic,Yes,No,28.14,1152.39,0,2,No
CUST-10419,Female,0,40,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,77.66,3169.38,1,0,No
CUST-10420,Female,0,3,Two year,Yes,Credit card (automatic),Fiber optic,No,No,92.78,363.99,0,0,No
CUST-10421,Female,0,17,One year,Yes,Credit card (automatic),DSL,Yes,Yes,33.23,495.29,0,2,No
CUST-10422,Female,0,66,Month-to-month,Yes,Mailed check,No,Yes,Yes,55.63,3732.82,1,1,No
CUST-10423,Male,0,52,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,105.71,5535.4,3,1,Yes
CUST-10424,Female,0,22,One year,No,Credit card (automatic),Fiber optic,Yes,Yes,113.14,2548.49,2,0,Yes
CUST-10425,Male,1,4,Month-to-month,No,Mailed check,Fiber optic,No,No,63.88,,1,1,Yes
CUST-10426,Male,0,6,One year,No,Electronic check,No,Yes,No,26.24,146.05,1,2,No
CUST-10427,Female,1,38,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,44.15,1779.34,2,0,Yes
CUST-10428,Male,0,26,One year,No,Mailed check,Fiber optic,No,No,41.66,1100.14,1,0,Yes
CUST-10429,Female,0,11,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,42.27,443.25,2,0,No
CUST-10430,Male,0,17,Two year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,67.89,1179.43,3,1,Yes
CUST-10431,Female,0,31,Month-to-month,No,,DSL,No,Yes,76.86,2431.28,2,1,Yes
CUST-10432,Male,0,35,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,30.56,1074.34,1,0,Yes
CUST-10433,Female,0,16,Two year,Yes,Mailed check,Fiber optic,No,No,107.63,1741.74,1,2,No
CUST-10434,Female,0,18,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,80.56,1454.5,4,1,Yes
CUST-10435,Female,0,62,Month-to-month,No,Electronic check,No,Yes,No,78.27,4819.74,3,1,No
CUST-10436,Female,0,27,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,117.47,3130.6,2,1,Yes
CUST-10437,Female,0,35,Month-to-month,Yes,Mailed check,No,Yes,Yes,81.38,2778.16,1,0,No
CUST-10438,Male,1,45,Two year,No,Mailed check,No,Yes,Yes,111.61,5098.35,1,4,Yes
CUST-10439,Male,0,35,One year,Yes,,No,Yes,No,47.02,1634.53,1,0,No
CUST-10440,Male,0,28,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,42.38,1015.26,1,1,Yes
CUST-10441,Female,0,9,One year,Yes,Bank transfer (automatic),DSL,No,Yes,70.16,651.27,0,1,No
CUST-10442,Male,0,15,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,69.37,1059.34,3,1,Yes
CUST-10443,Female,0,21,Two year,No,Mailed check,No,Yes,No,41.01,767.88,1,1,No
CUST-10444,Female,0,52,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,88.57,4564.02,0,2,Yes
CUST-10445,Male,0,35,One year,No,Credit card (automatic),Fiber optic,No,No,21.23,699.24,0,1,No
CUST-10446,Male,0,51,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,87.66,4433.55,0,0,No
CUST-10447,Female,0,55,Month-to-month,Yes,Credit card (automatic),No,No,Yes,64.2,3591.64,1,0,Yes
CUST-10448,Male,0,44,Month-to-month,No,Credit card (automatic),DSL,No,No,87.5,3842.56,2,1,No
CUST-10449,Female,1,65,Month-to-month,Yes,Electronic check,DSL,Yes,No,66.2,4281.64,5,1,No
CUST-10450,Female,0,25,One year,No,Mailed check,Fiber optic,No,No,116.47,2967.87,1,1,No
CUST-10451,Female,0,47,Month-to-month,No,Electronic check,DSL,Yes,Yes,51.89,2463.6,1,2,Yes
CUST-10452,Female,0,56,Two year,Yes,Bank transfer (automatic),No,No,No,117.0,6464.95,2,1,No
CUST-10453,Female,0,38,Month-to-month,No,Mailed check,DSL,Yes,No,24.78,910.81,0,1,Yes
CUST-10454,Male,1,11,One year,No,Electronic check,DSL,Yes,No,86.97,972.77,1,0,Yes
CUST-10455,Male,0,67,Two year,No,Credit card (automatic),Fiber optic,No,No,63.9,4234.61,0,2,No
CUST-10456,Female,0,15,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,100.87,1614.53,2,3,Yes
CUST-10457,Female,1,1,Two year,No,Mailed check,DSL,No,No,97.61,103.25,2,1,No
CUST-10458,Male,0,7,Two year,No,Electronic check,Fiber optic,Yes,Yes,98.67,653.02,1,0,No
CUST-10459,Male,0,1,Month-to-month,Yes,Mailed check,Fiber optic,No,No,27.77,27.77,2,0,Yes
CUST-10460,Female,0,49,One year,No,Credit card (automatic),No,Yes,No,100.9,4990.48,2,1,No
CUST-10461,Male,0,29,Month-to-month,No,Electronic check,DSL,Yes,No,39.76,1120.65,0,2,No
CUST-10462,Female,0,26,Month-to-month,No,Credit card (automatic),No,No,Yes,20.83,560.58,1,1,Yes
CUST-10463,Male,1,45,Month-to-month,Yes,Mailed check,Fiber optic,No,No,40.13,1748.27,3,0,Yes
CUST-10464,Female,1,71,One year,Yes,Mailed check,DSL,No,No,66.42,4719.33,1,0,No
CUST-10465,Male,0,12,Month-to-month,Yes,Mailed check,DSL,No,No,92.83,1082.17,1,1,Yes
CUST-10466,Female,0,32,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,40.22,1271.27,2,0,Yes
CUST-10467,Male,0,20,Month-to-month,Yes,Mailed check,DSL,No,No,29.61,552.39,2,1,Yes
CUST-10468,Male,1,51,Two year,Yes,Bank transfer (automatic),DSL,No,No,83.17,4292.95,0,1,No
CUST-10469,Female,0,36,Month-to-month,No,Mailed check,DSL,No,Yes,117.13,4192.13,1,2,No
CUST-10470,Male,0,67,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,78.64,5261.71,3,0,No
CUST-10471,Female,0,1,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,87.7,87.7,2,0,Yes
CUST-10472,Male,0,27,Two year,Yes,Mailed check,DSL,Yes,Yes,74.65,2096.16,0,1,Yes
CUST-10473,Female,0,40,Two year,Yes,Electronic check,Fiber optic,Yes,No,96.88,3919.72,3,3,Yes
CUST-10474,Male,0,14,One year,No,Mailed check,No,No,No,116.32,1668.01,1,1,No
CUST-10475,Female,0,69,Two year,No,Bank transfer (automatic),DSL,No,Yes,72.93,4953.28,1,0,No
CUST-10476,Male,0,6,Month-to-month,Yes,Mailed check,No,Yes,Yes,60.14,328.02,2,0,No
CUST-10477,Female,0,33,Two year,No,Credit card (automatic),Fiber optic,No,Yes,104.71,3514.86,1,0,No
CUST-10478,Male,0,55,Month-to-month,Yes,Electronic check,No,Yes,Yes,115.71,6305.5,2,0,No
CUST-10479,Female,1,19,Month-to-month,No,Electronic check,DSL,Yes,No,31.23,597.57,0,2,No
CUST-10480,Female,0,29,Month-to-month,Yes,Mailed check,No,Yes,Yes,76.36,2161.18,1,0,No
CUST-10481,Female,0,61,One year,Yes,Mailed check,Fiber optic,Yes,Yes,97.89,5923.04,4,1,Yes
CUST-10482,Male,0,70,One year,Yes,Mailed check,Fiber optic,Yes,No,71.85,5113.54,1,0,No
